artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Def Leppard,Hysteria (Super Deluxe),Pour Some Sugar On Me - Remastered 2017,0PdM2a6oIjqepoEfcJo0RO,0.267,0.953,1,-4.899,0,0.096,0,0.283,0.568,84.989,267307,4
Survivor,Ultimate Survivor,Eye of the Tiger,64F1ojnPPiJiFZtYQtHB7r,0.823,0.562,0,-10.134,0,0.0318,0.00033,0.0861,0.562,108.863,245533,4
Michael Jackson,Thriller 25 Super Deluxe Edition,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0158,0.0359,0.847,117.046,293827,4
Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,4KcH1ZRV2W1q7Flq0QqC76,0.385,0.783,9,-2.533,1,0.233,0.47,0.108,0.902,176.701,134467,4
Carl Douglas,The Soul of the Kung Fu Fighter,Kung Fu Fighting,40hgbG1iX08Apyy0FesR7p,0.598,0.673,2,-10.431,1,0.0693,6.84E-05,0.289,0.59,102.035,197693,4
Starship,Knee Deep In The Hoopla,We Built This City,7aHRctaQ7vjxVTVmY8OhAA,0.661,0.908,5,-4.897,1,0.039,0,0.0708,0.656,144.091,296080,4
ABBA,Super Trouper,Super Trouper,7AMnWNkwYPxaVDgkwmEEKj,0.767,0.632,0,-8.288,1,0.028,7.49E-06,0.2,0.953,118.35,254613,4
Michael Jackson,Bad 25th Anniversary,Smooth Criminal - 2012 Remaster,2bCQHF9gdG5BNDVuEIEnNk,0.853,0.981,8,-3.947,1,0.0751,0.468,0.306,0.595,118.193,257760,4
The Beatles,Abbey Road (Remastered),Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,9,-10.484,1,0.0347,0.00248,0.179,0.394,129.171,185733,4
"Earth, Wind & Fire","The Essential Earth, Wind & Fire",September,3wpLkju0bJy89kjgdRys0j,0.694,0.831,9,-7.288,1,0.0301,0.000892,0.25,0.98,125.901,215080,4
Village People,YMCA,YMCA - Original Version 1978,54OR1VDpfkBuOY5zZjhZAY,0.723,0.969,6,-4.516,1,0.142,0,0.115,0.728,126.653,286800,4
Culture Beat,Mr. Vain,Mr. Vain - Original Radio Edit,4ih3dyFZoeTdaeJW9mPbOI,0.703,0.997,9,-7.666,0,0.0399,0.0235,0.123,0.391,132.872,257467,4
Darude,"Before the Storm, Special Edition",Sandstorm,6Sy9BUbgFse0n0LPA5lwy5,0.528,0.965,11,-7.984,0,0.0465,0.985,0.0797,0.587,136.065,225493,4
Ram Jam,The Very Best Of Ram Jam,Black Betty,2ZOTtG7v1OrSNs6EINIGb4,0.465,0.865,11,-9.573,0,0.098,0.00135,0.0769,0.677,117.528,237893,4
Various Artists,Flashdance Original Soundtrack From The Motion Picture,Maniac,1xPSDf8z4dH46gkvlLtvDO,0.617,0.533,3,-11.516,0,0.0651,4.04E-06,0.0415,0.835,158.86,244707,4
Boney M.,Daddy Cool,Daddy Cool,702Xo5V8OhlY2cQEczCT2j,0.753,0.632,5,-12.476,0,0.0381,0.64,0.228,0.959,124.702,206093,4
Peter Gabriel,So (Remastered),Sledgehammer,029NqmIySn1kOY305AAhxT,0.657,0.685,1,-5.203,1,0.0334,0,0.037,0.424,96.458,313533,4
The Offspring,Americana,The Kids Aren't Alright,01a0J96fRD91VnjQQUCqMK,0.527,0.941,1,-4.213,1,0.0377,2.89E-05,0.0641,0.793,99.636,180160,4
Eagles,Hotel California (2013 Remaster),Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2,-9.484,1,0.027,0.000494,0.0575,0.609,147.125,391376,4
ZZ Top,Eliminator,Sharp Dressed Man - 2008 Remaster,1UBQ5GK8JaQjm5VbkBZY66,0.601,0.859,5,-5.263,1,0.0276,0.00124,0.0871,0.446,125.145,258027,4
blink-182,Enema Of The State,All The Small Things,7yCPwWs66K8Ba5lFuU2bcx,0.439,0.891,0,-4.764,1,0.057,0,0.547,0.695,148.599,168000,4
Dire Straits,Dire Straits (Remastered),Sultans Of Swing,3LTMnFa0hhwisyq6ILahyj,0.731,0.797,5,-9.992,1,0.0309,0.0248,0.334,0.933,148.192,348624,4
Rick Astley,Whenever You Need Somebody,Never Gonna Give You Up,4uLU6hMCjMI75M1A2tKUQC,0.721,0.939,8,-11.823,1,0.0376,3.79E-05,0.108,0.914,113.309,213573,4
Dead Or Alive,Youthquake,You Spin Me Round (Like a Record),7uHO4AmKtyGa5v5fsElGoC,0.567,0.943,6,-7.992,0,0.0387,0.0965,0.544,0.965,128.207,199667,4
Bee Gees,Number Ones,Stayin' Alive - Remastered Version,3LmpQiFNgFCnvAnhhvKUyI,0.675,0.899,10,-6.124,0,0.0418,0.000139,0.33,0.91,103.683,285200,4
Dire Straits,Brothers in Arms,Money for Nothing,4yqtwO7MQIIXqoiRBPHAgR,0.667,0.655,2,-9.339,0,0.0367,0.000894,0.0641,0.657,134.212,506400,4
SNAP!,SNAP! The Power Greatest Hits,"Rhythm Is A Dancer - 7"" Edit",5iEDwEp82uLN3X6llJdqen,0.794,0.756,9,-11.331,0,0.0343,0.000611,0.122,0.759,124.25,225867,4
Sweet,Desolation Boulevard,Ballroom Blitz,3Pu3IChaAoa5EjgUBv5F6x,0.644,0.799,4,-10.856,0,0.0598,0.00154,0.055,0.889,108.381,246573,4
Pink Floyd,The Dark Side of the Moon,Money,0vFOzaXqZHahrZp6enQwQb,0.469,0.537,9,-10.421,1,0.152,0.00201,0.269,0.783,124.193,382834,1
New Order,Singles (US format),Blue Monday,4sy45X8Jo15DxjDDpDkInF,0.748,0.783,0,-9.115,1,0.0527,0.528,0.09,0.929,130.376,449493,4
Billy Joel,An Innocent Man,Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,0.701,0.944,4,-2.986,1,0.0455,0,0.601,0.792,128.993,197707,4
David Bowie,Diamond Dogs (2016 Remaster),Rebel Rebel - 2016 Remaster,2EC9IJj7g0mN1Q5VrZkiYY,0.635,0.686,9,-15.648,1,0.053,0.0176,0.282,0.464,125.988,274747,4
The Lumineers,The Lumineers (Deluxe Edition),Ho Hey,1K3LRUEcUz5FMtPYyg0F45,0.682,0.471,0,-9.182,1,0.0301,0,0.0908,0.421,79.907,163133,4
The Lumineers,The Lumineers,Flapper Girl,3tKr1vMRv6YxQqPABYHMnv,0.741,0.323,0,-12.131,1,0.0364,0.00823,0.0624,0.271,117.12,195173,4
The Lumineers,The Lumineers,Charlie Boy,6KsfX9PdGPQt0CnYRxjlx1,0.395,0.184,7,-13.26,1,0.0326,0.0192,0.119,0.255,127.107,261427,4
The Lumineers,The Lumineers,Big Parade,1NlIo1L29scp2EEfozgblD,0.813,0.637,4,-13.085,1,0.0495,0.0028,0.188,0.676,121.984,327733,4
The Lumineers,The Lumineers,Slow It Down,6RnrDZN0N45coG3eC2oDY1,0.427,0.0652,1,-14.379,1,0.039,1.02E-06,0.0959,0.106,141.208,307000,4
Hozier,Hozier,Take Me To Church,3dYD57lRAUcMHufyqn9GcI,0.566,0.664,4,-5.303,0,0.0464,0,0.116,0.437,128.945,241688,4
James Bay,Chaos And The Calm,Let It Go,40EB7ABUO6MoWMUwPKptJ7,0.546,0.311,1,-10.396,1,0.0288,1.65E-05,0.107,0.246,147.464,260533,4
Tom Odell,Long Way Down (Deluxe),Another Love,3JvKfv6T31zO0ini8iNItO,0.445,0.537,4,-8.532,0,0.04,1.65E-05,0.0944,0.131,122.769,244360,4
Tom Odell,Wrong Crowd (Deluxe),Magnetised,4JBNKQg27FoumUSo96r2pk,0.606,0.821,11,-3.946,0,0.0451,0,0.131,0.184,125.021,235133,4
Tom Odell,Long Way Down (Deluxe),Grow Old with Me,6xjxMWGsprmtUVMDaMhgH0,0.505,0.591,7,-8.397,1,0.0302,2.46E-06,0.174,0.39,146.174,182720,4
Diana Ross,Diana,I'm Coming Out,0ew27xRdxSexrWbODuLfeE,0.739,0.917,5,-4.459,1,0.0504,0.119,0.0834,0.749,110.163,325267,4
Dexys Midnight Runners,Too Rye Ay,Come On Eileen,4jKojTEsrJtUU5rNp3gbGQ,0.435,0.652,0,-8.495,1,0.0404,0,0.129,0.806,108.097,273933,4
The Supremes,Gold,You Can't Hurry Love,7bDxiHrazDoD3sOt9JjSDD,0.455,0.827,10,-6.595,1,0.158,0,0.124,0.644,194.864,165067,4
Dolly Parton,Dolly Parton Slipcase,9 To 5,5UWYJWoVXRpaLuzzXmHqg8,0.554,0.783,6,-5.852,1,0.0457,1.54E-06,0.631,0.813,105.39,162467,4
Whitney Houston,Whitney,I Wanna Dance with Somebody (Who Loves Me),2k1np6GRFvKjgjYfo2g39B,0.709,0.824,1,-8.824,1,0.0453,0.000307,0.0888,0.867,118.814,291293,4
Elton John,Are You Ready For Love?,Are You Ready For Love - '79 Version Radio Edit,3YdJzolD4HFvWGioELW2pC,0.806,0.74,2,-4.695,1,0.0313,0.00237,0.137,0.739,116.507,210500,4
Mark Ronson,Version Digital Edition,Valerie (feat. Amy Winehouse) - Version Revisited,1UxisKljksGRNwJBPp4Tri,0.699,0.83,1,-4.898,1,0.0633,0.00024,0.0995,0.889,105.809,219413,4
The Jackson 5,The Ultimate Collection: Jackson 5,I Want You Back,5LN9F6c1Okx7Yrwd6GO8tu,0.672,0.592,8,-8.175,1,0.0338,0.00393,0.159,0.927,98.201,179960,4
Wham!,Make It Big,Wake Me Up Before You Go-Go,5XsMz0YfEaHZE0MTb1aujs,0.618,0.764,0,-6.027,1,0.0562,0,0.12,0.876,81.366,230693,4
Elton John,Rock Of The Westies (Remastered),Don't Go Breaking My Heart,5nPdMALTEd7HOjn16oNf2X,0.729,0.844,5,-8.824,1,0.0344,2.87E-06,0.0604,0.777,131.459,275440,4
Aretha Franklin,The Very Best Of Aretha Franklin - The 60's,Respect,3XIobZuLDpWea6Ig36ItRw,0.818,0.509,0,-6.503,1,0.0406,0.000175,0.0488,0.964,114.787,145173,4
Daryl Hall & John Oates,Hall & Oates,You Make My Dreams (Come True),1ZBXN4gljtuHvPLqsEQ1VM,0.741,0.544,5,-7.033,1,0.0533,0.0413,0.0742,0.903,167.002,183840,4
Candi Staton,Young Hearts Run Free (US Internet Release),Young Hearts Run Free,3MFa9idQuY4iJLWsZl3tIQ,0.653,0.652,7,-9.304,0,0.0427,1.58E-05,0.202,0.846,115.388,248360,4
Various Artists,"Doo Wop & Pop, Vol. 1",Build Me up Buttercup,61ukXvkg6KwCZDiyexVDsD,0.623,0.644,0,-3.566,1,0.0306,0,0.354,0.899,67.01,179507,4
Estelle,Shine,American Boy (feat. Kanye West),41on8RwRh22IHcChAN2gm8,0.727,0.729,0,-2.99,1,0.326,0,0.07,0.512,117.932,284733,4
ABBA,The Album,Take A Chance On Me,4bykJp7dORR4GoLCZiQbU0,0.687,0.68,11,-7.976,1,0.0256,0,0.274,0.924,107.041,243933,4
Katrina & The Waves,Katrina & The Waves,Walking On Sunshine,05wIrZSwuaVWhcv5FfqeH0,0.596,0.869,10,-11.97,1,0.037,0.173,0.0678,0.944,109.902,238733,4
Scissor Sisters,I Don't Feel Like Dancin',I Don't Feel Like Dancin' - Radio Edit,1qEHgdFqUxFebMPk8s2HLY,0.711,0.924,7,-3.398,1,0.0282,0,0.114,0.912,108.033,248640,4
NEIKED,Sexual,Sexual,3AsAuGTaDQzavZZThyYlop,0.803,0.569,2,-7.392,1,0.0739,0,0.083,0.809,107.986,188889,4
ABBA,Voulez-Vous,Gimme! Gimme! Gimme! (A Man After Midnight),7r5bS08R8d0jZuDZutVeHQ,0.744,0.495,10,-9.615,1,0.0402,0.00825,0.177,0.53,119.541,294347,4
Chaka Khan,Chaka,I'm Every Woman,1oFiPGBafH9Woo9AMwgBSl,0.617,0.879,0,-7.564,0,0.0455,5.71E-05,0.339,0.746,114.453,247413,4
Cher,Believe,Believe,2goLsvvODILDzeeiT4dAoR,0.652,0.917,6,-6.72,1,0.0548,0,0.0509,0.459,132.975,239027,4
Spice Girls,Spice,Wannabe,1Je1IMUlBXcx1Fz0WE7oPT,0.768,0.864,11,-6.145,1,0.0324,0,0.162,0.891,110.008,173027,4
Marvin Gaye,United,Ain't No Mountain High Enough,2H3ZUSE54pST4ubRd5FzFR,0.669,0.616,11,-10.776,0,0.033,0,0.179,0.818,130.037,151667,4
Backstreet Boys,Backstreet's Back,Everybody (Backstreet's Back) - Radio Edit,1di1BEgJYzPvXUuinsYJGP,0.731,0.853,10,-4.219,0,0.0363,0,0.268,0.605,108.016,225360,4
Sister Sledge,We Are Family,We Are Family,5IKLwqBQG6KU6MP2zP80Nu,0.784,0.893,7,-5.153,0,0.0923,1.57E-05,0.272,0.819,118.738,216733,4
Wheatus,Wheatus,Teenage Dirtbag,25FTMokYEbEWHEdss5JLZS,0.625,0.85,4,-3.904,1,0.0495,0.000233,0.174,0.633,94.661,241667,4
Various Artists,Clasicos Del Cine,Footloose,6ijK0byhkfjqMQcLrzSIbl,0.55,0.917,9,-6.338,1,0.0642,6.70E-06,0.0787,0.496,174.085,219733,4
WALK THE MOON,TALKING IS HARD (Expanded Edition),Shut Up and Dance,0kzw2tRyuL9rzipi5ntlIy,0.578,0.866,1,-3.804,1,0.0619,0,0.257,0.619,128.038,199080,4
WALK THE MOON,Walk The Moon,Anna Sun,3e0yTP5trHBBVvV32jwXqF,0.472,0.844,10,-6.578,1,0.054,0,0.24,0.34,140.034,321280,4
WALK THE MOON,Walk The Moon,Tightrope,44psOy0D0SP8rcIiUgKgBs,0.467,0.794,1,-6.174,0,0.0349,0.00204,0.103,0.589,162.435,209187,4
Beyoncé,Dangerously In Love,Crazy In Love (feat. Jay-Z),5IVuqXILoxVWvWEPm82Jxr,0.646,0.77,2,-6.596,0,0.226,0,0.0715,0.681,99.165,236133,4
Spandau Ballet,Spandau Ballet ''The Story'' The Very Best of (Deluxe),Gold,0UYit2SshaoGD45cp21LEI,0.711,0.74,10,-7.776,0,0.036,0.0114,0.104,0.638,143.047,231480,4
Boy George,At Worst...The Best Of Boy George And Culture Club,Karma Chameleon,48O0GrGJWml3DzHhC5sJ7a,0.676,0.577,10,-12.031,1,0.0365,0,0.148,0.934,91.98,241600,4
Britney Spears,In The Zone,Toxic,6I9VzXrHxO9rA9A5euc8Ak,0.774,0.838,5,-3.914,0,0.114,0.025,0.242,0.924,143.04,198800,4
Sophie Ellis-Bextor,Read My Lips,Murder On The Dancefloor,2Za2mUwmQoSxWPscaY2vxl,0.734,0.848,1,-5.285,0,0.0309,1.16E-05,0.313,0.863,117.31,230013,4
The Weather Girls,It's Raining Men,It's Raining Men - Single Version,5kErKPSPv8EgdZ04R3el1K,0.723,0.881,5,-7.178,0,0.0743,0.000274,0.705,0.658,136.306,212680,4
Flo Rida,Mail on Sunday,Low (feat. T-Pain),0CAfXk7DXMnon4gLudAp7J,0.918,0.609,10,-5.64,0,0.0791,0,0.139,0.304,128.008,231400,4
Rudimental,Home,Feel the Love (feat. John Newman),0k73nWaD6RPx2sHFEkGPcn,0.389,0.706,1,-6.849,1,0.0593,0.000182,0.686,0.238,179.911,245187,4
The Beatles,Please Please Me (Remastered),Twist And Shout - Remastered,4Z1fbYp0HuxLBje4MOZcSD,0.482,0.849,2,-9.198,1,0.0452,7.74E-06,0.0414,0.937,124.631,155227,4
Amy Winehouse,Back To Black,Rehab,4osg3vT6sXv6wNxm9Z6ucQ,0.434,0.872,0,-2.974,1,0.0702,1.83E-06,0.396,0.732,71.515,213760,4
The Human League,Dare!,Don't You Want Me,3L7RtEcu1Hw3OXrpnthngx,0.731,0.738,9,-8.125,0,0.0377,0,0.214,0.958,117.656,236920,4
Various Artists,80's Pop Number 1's,Higher Love - Single Version,7yDmjiDuIlGTaWgmvSK9FJ,0.719,0.9,5,-6.686,1,0.0454,0.0465,0.397,0.926,98.796,252253,4
Stevie Wonder,Number Ones,Superstition - Single Version,300RfAPZ57B0y6YYj9n6DN,0.642,0.735,8,-8.866,1,0.0806,0.000733,0.0391,0.864,99.682,244827,4
Rick Springfield,Playlist: The Very Best Of Rick Springfield,Jessie's Girl,1sgfjgLRCqSfndpofU8T2C,0.728,0.853,2,-5.3,1,0.0522,0,0.112,0.816,131.665,194533,4
Blossoms,Cool Like You (Deluxe),There's A Reason Why (I Never Returned Your Calls),25w6dGpE1jsJPZirAkoIfT,0.492,0.87,11,-5.325,1,0.0459,2.76E-06,0.22,0.656,123.974,222489,4
Blossoms,Blossoms,Charlemagne,7H5WVBQdSnJ1zmu8JoD6pg,0.544,0.925,9,-3.828,0,0.0406,0.000399,0.284,0.789,101.984,166792,4
The Coral,The Invisible Invasion,In the Morning,42BG1YicY94Nl4Ne7rGzSa,0.638,0.8,6,-6.223,0,0.0288,0,0.0687,0.966,126.358,152493,4
Florence + The Machine,Hunger,Hunger,6HJcuxVgYjxcYDnPG0ystc,0.729,0.675,2,-5.62,0,0.0415,0,0.0985,0.332,116.016,214667,4
The Jam,The Very Best Of The Jam,Town Called Malice,6JyricctgDY0zBaWnsivSo,0.554,0.913,2,-8.907,1,0.0753,0.0104,0.0637,0.737,101.917,173000,4
The Wombats,"Proudly Present... A Guide to Love, Loss & Desperation",Let's Dance to Joy Division,7v9Ne4758aGFfFc5avh89h,0.397,0.839,4,-6.674,1,0.102,0,0.576,0.764,116.947,191293,4
The Stone Roses,The Stone Roses,Waterfall - Remastered,4CWgqHRJjDLd2PCedMz8eY,0.491,0.686,11,-8.22,1,0.0289,0.263,0.451,0.437,103.715,278827,4
Florence + The Machine,Lungs (Deluxe Version),You've Got The Love,244AvzGQ4Ksa5637JQu5Gy,0.574,0.694,6,-4.697,1,0.0327,0,0.102,0.401,109.85,168667,4
The Temper Trap,Sweet Disposition,Sweet Disposition,6IIjmqaDdO6vdEBasXsCve,0.531,0.805,2,-7.127,1,0.0433,0.0926,0.116,0.349,129.107,234680,4
The View,Hats Off To The Buskers,Same Jeans,5aUwnYLjQD7OfLMJDWSnsT,0.479,0.967,0,-2.445,1,0.0431,0,0.217,0.719,134.743,213080,4
The Smiths,The World Won't Listen,Panic - 2011 Remaster,6sqLEYDoCpEcQYlHGYjTTv,0.53,0.861,7,-4.67,1,0.0372,0.0177,0.0857,0.844,130.476,140507,4
Kate Nash,Made of Bricks,Foundations,5JkTN6THtYH6bpOoHjOysc,0.502,0.904,0,-4.01,1,0.0774,0,0.0839,0.868,84.461,245173,4
The Coral,The Coral,Dreaming of You,4dVYM5ds4vC3HNzcBpExUD,0.441,0.684,9,-7.495,0,0.031,0.000848,0.108,0.971,199.001,141000,4
Wolf Alice,Visions Of A Life,Beautifully Unconventional,05I2kbWf5P3xdCVQve7apz,0.745,0.837,4,-4.065,1,0.0308,0.000969,0.21,0.662,104.493,133160,4
The Libertines,Don't Look Back into the Sun,Don't Look Back into the Sun,38peLHRTxGZAd5TpEO3gB9,0.219,0.765,7,-5.563,1,0.111,0.00219,0.259,0.669,174.927,179960,4
Doves,The Places Between : The Best Of Doves,Black And White Town,6gkgXsymOQxsxGVbG1iXbv,0.375,0.843,1,-4.982,1,0.0342,0.00181,0.0951,0.228,172.167,255693,4
Hard-FI,Stars Of CCTV,Hard to Beat,5PZK7nZBsKjSkXDszKrJ1W,0.557,0.833,10,-4.559,1,0.0663,3.25E-06,0.161,0.815,125.205,253307,4
Liam Gallagher,Wall of Glass,Wall of Glass,3eqhMltljpvMkVNUbAHyQI,0.351,0.939,0,-4.469,1,0.0564,0.00113,0.296,0.321,182.067,223547,4
The Zutons,Tired Of Hanging Around,Valerie,2LuJkoxMlLQshNTVa8oCXW,0.342,0.873,5,-3.152,0,0.0414,2.19E-05,0.164,0.85,168.74,236267,4
Kings of Leon,Aha Shake Heartbreak,The Bucket,2Kq1nzdFicerZzdKqQ7OYr,0.494,0.637,0,-6.004,1,0.0336,2.77E-05,0.215,0.175,140.032,175547,4
Buzzcocks,Singles Going Steady,Ever Fallen in Love (With Someone You Shouldn't've)?,09lP8TerTaCIGiNKsdRgB1,0.259,0.737,4,-11.487,1,0.0401,5.36E-06,0.0521,0.859,175.068,162293,4
Editors,An End Has A Start,Smokers Outside The Hospital Doors - Full,5PWrmPjD41L9uDd3o6K2L9,0.53,0.678,7,-3.838,1,0.0355,0.122,0.106,0.482,122.992,296613,4
Cornershop,Brimful of Asha,Brimful of Asha (Norman Cook Remix) (Single Version),29capylmokCeuNAWqGitij,0.686,0.936,11,-3.923,1,0.0571,0,0.0964,0.942,125.665,243667,4
Primal Scream,Screamadelica,Movin' on Up,67ncFJWaIbJdqZl1bpEppz,0.523,0.76,5,-12.437,1,0.0325,0.00068,0.0666,0.581,94.267,228267,4
The Undertones,Teenage Kicks,Teenage Kicks,0D82ptaLlMYUOZ0XzggIDt,0.41,0.737,2,-8.07,1,0.0426,0,0.197,0.555,134.991,148187,4
Peter Bjorn and John,Writer's Block,Young Folks,4dyx5SzxPPaD8xQIid5Wjj,0.699,0.812,0,-6.005,1,0.0377,0.000763,0.105,0.662,138.185,276693,4
Klaxons,Myths Of The Near Future,Golden Skans,7kcyCnpHm1BZGB9Wc7MCZH,0.463,0.836,2,-2.776,0,0.0381,7.38E-06,0.25,0.713,141.955,165120,4
Blur,Parklife,Parklife - 2012 Remaster,3R9bx0Y0yBLZqEvbhF7aV2,0.627,0.891,4,-6.094,1,0.0676,0,0.281,0.722,138.79,185093,4
Amerie,Touch,1 Thing,1mnqraQ8oV8MX92rdOFLWW,0.612,0.961,10,-3.078,0,0.333,4.17E-05,0.0413,0.867,129.873,238760,5
Sweet Female Attitude,Flowers,Flowers - Sunship Radio Edit,1IqANTbvKLojRoomq685LA,0.746,0.906,0,-9.003,0,0.0975,0.00458,0.52,0.942,131.856,230907,4
TLC,Fanmail,No Scrubs,1KGi9sZVMeszgZOWivFpxs,0.743,0.675,8,-4.267,0,0.0953,0.000717,0.0685,0.59,92.909,214400,4
Destiny's Child,The Writing's On The Wall,Say My Name,7H6ev70Weq6DdpZyyTmUXk,0.713,0.678,5,-3.525,0,0.102,0,0.149,0.734,138.009,271333,4
Daniel Bedingfield,Gotta Get Thru This,Gotta Get Thru This - D'N'D Radio Edit,023lag1AgeOf7YChojecRu,0.838,0.764,7,-5.076,0,0.0586,0.000122,0.0906,0.924,133.592,161240,4
Artful Dodger,Re-Rewind (The Crowd Say Bo Selecta) (feat. Craig David),Re-Rewind (feat. Craig David),0VqSg7nsmUNJKHZYufNZFo,0.807,0.944,4,-5.592,0,0.0845,0.00616,0.102,0.907,130.031,242160,4
Kanye West,Late Registration,Gold Digger,3QHPHLAkYV5cQBUYs6rowx,0.629,0.696,1,-5.572,0,0.348,0,0.0554,0.623,93.034,207627,4
So Solid Crew,They Don't Know,21 Seconds,1C3rm7SjV83iXQrL4eThEU,0.607,0.637,1,-11.072,1,0.241,0,0.124,0.818,137.03,302827,4
The Notorious B.I.G.,Life After Death (2014 Remastered Edition),Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,4INDiWSKvqSKDEu7mh8HFz,0.845,0.884,6,-4.506,0,0.0759,2.10E-06,0.203,0.904,104.536,257400,4
DJ Luck & MC Neat,A Little Bit Of Luck,A Little Bit of Luck,3stQUVyIkVtY7KbU8OGnEN,0.919,0.395,8,-8.73,1,0.355,4.53E-06,0.0948,0.571,134.914,349960,4
Nelly,Best Of Nelly,Ride Wit Me,5x2TDyeeTpf0riUoQDrvsV,0.85,0.707,7,-6.507,1,0.0482,2.58E-06,0.252,0.725,101.868,291933,4
Mark Morrison,Return of the Mack,Return of the Mack,3jDdpx9PMlfMBS5tOBHFm9,0.715,0.833,2,-5.379,1,0.108,0,0.164,0.612,95.487,213093,4
Toploader,Dancing In The Moonlight: The Best Of Toploader,Dancing in the Moonlight,1FHNctV68GUNLgXclG2DtR,0.639,0.845,0,-3.333,0,0.0372,0,0.336,0.871,119.48,233373,4
Corinne Bailey Rae,Corinne Bailey Rae,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,0.739,0.511,9,-7.844,1,0.0362,1.34E-06,0.133,0.542,96.038,215360,4
Natasha Bedingfield,Unwritten,Unwritten,1D1nixOVWOxvNfWi0UD7VX,0.706,0.8,5,-6.333,1,0.0399,0,0.0822,0.629,100.011,259333,4
The Script,The Script,The Man Who Can't Be Moved,4AFwnrH5atiJoAd5xS5QtR,0.605,0.629,10,-5.051,1,0.0278,0,0.097,0.308,99.893,241373,4
James Morrison,Undiscovered,Wonderful World,2W2mN3qRAvF172TlNdr71e,0.475,0.709,1,-4.621,1,0.0287,0,0.0966,0.589,79.081,210067,4
Sandi Thom,Smile...It Confuses People,I Wish I Was a Punk Rocker (with Flowers in My Hair),4mnTMsp8Cgf9TNiQMhH11L,0.7,0.465,4,-6.815,1,0.358,0,0.606,0.719,108.102,151640,4
Daniel Merriweather,Love & War,Red,0kiIiH6TAs3tJxmYTMaE6C,0.358,0.675,4,-5.971,1,0.0308,0,0.116,0.126,95.768,232973,4
Leona Lewis,Spirit,Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,5,-5.886,1,0.0357,0,0.146,0.225,104.036,262467,4
Beyoncé,I AM...SASHA FIERCE,Halo,4JehYebiI9JE8sR8MisGVb,0.508,0.72,11,-5.908,0,0.0628,0,0.0563,0.472,79.983,261640,4
Train,Drops Of Jupiter,Drops of Jupiter,4NG6ezO2ApTR3dfQucNDqD,0.468,0.64,0,-5.862,1,0.0275,0,0.154,0.499,79.297,259933,4
Beyoncé,I AM...SASHA FIERCE - Platinum Edition,If I Were a Boy,1oQZk2bKBLgP1cbuFKvjkq,0.63,0.504,6,-6.152,1,0.0334,0,0.308,0.487,89.946,249867,4
KT Tunstall,Eye To The Telescope,Suddenly I See,0UACObCoT1QlNDYroo7EJC,0.597,0.768,0,-5.721,1,0.0437,0,0.112,0.652,100.421,201707,4
Black Eyed Peas,Elephunk,Where Is The Love?,7oPnZNl1acGA7ELxsNirrR,0.834,0.699,5,-3.222,1,0.196,0,0.131,0.803,94.069,272533,4
Will Young,Fridays Child,Leave Right Now,4mZsyuthp695XQWwb2g3qe,0.641,0.445,6,-8.674,1,0.0368,0,0.108,0.383,81.931,214733,4
Stereophonics,Decade In The Sun - Best Of Stereophonics (Deluxe),Handbags And Gladrags,5JAhtB4S0NrArDlH9knyPU,0.344,0.687,3,-5.28,1,0.0311,0.00068,0.178,0.193,134.503,279373,4
Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,0.686,0.457,11,-8.322,1,0.0468,0,0.105,0.718,150.953,242187,4
Daniel Powter,Daniel Powter,Bad Day,0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3,-4.013,1,0.0309,0.00336,0.151,0.52,140.046,233640,4
Alicia Keys,As I Am,No One,0JEqGkvUiMTQmFY6sgL9kg,0.649,0.552,1,-5.419,0,0.0292,6.47E-06,0.111,0.158,89.969,253813,4
Stereophonics,Decade In The Sun - Best Of Stereophonics (Deluxe),Have A Nice Day,360T76vzavPvB0ZLRqvATQ,0.498,0.818,9,-5.45,1,0.0435,0,0.421,0.399,120.835,204307,4
Natasha Bedingfield,Unwritten,These Words,6QLU1GKy2Zh2mOh2uoJ0TV,0.734,0.635,5,-7.03,1,0.0816,0,0.0808,0.931,96.99,216360,4
Plain White T's,Every Second Counts,Hey There Delilah,0xM88xobymkMgg46MStfnV,0.51,0.376,2,-10.995,1,0.0307,0.000121,0.113,0.321,103.851,232853,4
Adele,19,Chasing Pavements,2OuNgtXKeCSORKqdl0MxKk,0.614,0.47,5,-6.09,0,0.0255,0,0.111,0.329,80.045,210507,4
